correctedspeciesname,catalognumber,n,dex,sin,%dex,%sin,island,correctedlocality,decimallatitudeUSE,decimallongitudeUSE,coordinateuncertaintyinMetersUSE
Auriculella ambusta,185366,3,1,2,0.333333333,0.666666667,Oahu,Waianae Mountains; Kaumokuiki; Loc. 4. SEE MAP,21.52084,-158.131979,100
Auriculella ambusta,133439,5,2,3,0.4,0.6,Oahu,"Waianae Mountains; Kaumokuiki = Kamokulili, East slope near top",21.520945,-158.126541,3509
Auriculella ambusta,133568,36,11,25,0.305555556,0.694444444,Oahu,"Waianae Mountains; Palikea; Mokuleia, 1st valley west of Puu Pane, West branch above F.R. line, East side",21.520993,-158.116532,301
Auriculella ambusta,9692,3,,3,0,1,Oahu,"Waianae Mountains; Makaleha, Valley IV>III; Loc. W171 E-5 = ""Loc. #5, On ridge top-last 'flat' before the Makaha-Makaleha Ridge.""",21.52110815,-158.1707577,200
Auriculella ambusta,183559,3,,3,0,1,Oahu,Waianae Mountains; Makua Valley; Loc. #3. SEE MAP,21.521454,-158.179081,100
Auriculella ambusta,"112688, 112689",24,6,18,0.25,0.75,Oahu,Waianae Mts.; Kamananui; Loc. VIII; East fork; valley of 1st valley east of Papaia Valley; = Puulu Gulch; = W 270-8-8a,21.52151513,-158.1090692,100
Auriculella ambusta,"114173, 114174, 114175",12,5,7,0.416666667,0.583333333,Oahu,Waianae Mts.; Papaia Valley; Loc. 8 = W 250-10; below F.R. line East fork,21.521548,-158.1142121,100
Auriculella ambusta,119930,4,1,3,0.25,0.75,Oahu,"Waianae Mts.; Kaala, Valley North side of; Manuwai Gulch; Loc. 5 = W220-7",21.52160842,-158.1263599,100
Auriculella ambusta,"114278, 114279",4,2,2,0.5,0.5,Oahu,Waianae Mts.; Manuwai Gulch; Loc. 6 = W220-6,21.521735,-158.126315,100
Auriculella ambusta,133563,32,13,19,0.40625,0.59375,Oahu,"Waianae Mountains; Palikea; Mokuleia Kamananui, 1st valley west of Puu Pane, West branch, west slope above F.R. line; Loc. = W250-",21.521781,-158.117617,2744
Auriculella ambusta,"35358, 35359",9,0,9,0,1,Oahu,Makua; wooded flat below SE corner valley,21.521878,-158.196001,
Auriculella ambusta,"185092, 185093",34,9,25,0.264705882,0.735294118,Oahu,Waianae Mountains; Makaleha Valley; West fork of East branch; Loc. 2. SEE MAP,21.521907,-158.157938,150
Auriculella ambusta,133330,49,9,40,0.183673469,0.816326531,Oahu,"Waianae Mountains; Makaleha; Valley 1, East branch of East fork; Loc. = W170G-",21.521954,-158.149611,50
Auriculella ambusta,191557,2,,2,0,1,Oahu,Waianae Mountains; Maili,21.522092,-158.092854,945
Auriculella ambusta,112713,3,,3,0,1,Oahu,Waianae Mountains; Kamananui East; Loc. IX; west fork of 1st valley east of Papaia Valley; = Kohakapu Gulch; = W 260-1,21.52224833,-158.1101797,100
Auriculella ambusta,123946,5,,5,0,1,Oahu,"Waianae Mountains; Makaleha, Valley IV>III; Loc. W171 E-3 = ""Loc. #3, Makaleha Valley, Westernmost dividing ridge; Ridge top a short distance mauka of #2 and makai of #4.""",21.52240742,-158.1695292,100
Auriculella ambusta,123925,21,,21,0,1,Oahu,"Waianae Mountains; Makaleha, Valley IV>III; Loc. W171 E-2 = ""Loc. #2, Makaleha Valley, Westernmost dividing ridge; small spur to east and a few feet off its side, 100 yards mauka of #1 of this date, general.""",21.5224748,-158.1687343,100
Auriculella ambusta,114149,1,1,,1,0,Oahu,Waianae Mts.; Papaia Valley; Loc. 7 = W 250-9; below F.R.F. left fork,21.52308774,-158.114754,100
Auriculella ambusta,133386,35,17,18,0.485714286,0.514285714,Oahu,"Waianae Mountains; Kaawa Kamananui-Kaawa, in stream bed; Loc. = W190-7",21.52309074,-158.1421993,100
Auriculella ambusta,185374,1,,1,0,1,Oahu,Waianae Mountains; Kaumokuiki; Loc. 5. SEE MAP,21.523139,-158.131955,100
Auriculella ambusta,133532,4,3,1,0.75,0.25,Oahu,"Waianae Mountains; Palikea; Mokuleia Kamananui Valley 3, West branch, East slope at F.R. {Forest Reserve? -RKK} line; Loc. = W250-7",21.52322762,-158.1161489,100
Auriculella ambusta,185458,25,11,14,0.44,0.56,Oahu,Waianae Mountains; Kaumokunui Gulch; Kamananui; inland 4-1/2 miles; Loc. 3. SEE MAP,21.523317,-158.136556,100
Auriculella ambusta,17290,54,,54,0,1,Oahu,Waianae Mts.; Mokuleia; SE side of ridge DE; head of Makua (Kaala side) = Loc 7,21.5233639,-158.1677667,
Auriculella ambusta,"109046, 109047, 109048",5,2,3,0.4,0.6,Oahu,Waianae Mts.; Makaleha Valley; East fork of East Branch; Loc. 9 = Loc. W170 G-6,21.52365085,-158.1491965,100
Auriculella ambusta,114127,1,,1,0,1,Oahu,Waianae Mts.; Papaia Valley; Loc. 6 = W 250-6; just below main forks,21.524271,-158.11545,100
Auriculella ambusta,"185081, 185082",5,4,1,0.8,0.2,Oahu,Waianae Mountains; Makaleha Valley; West fork of East branch; Loc. 1. SEE MAP,21.524273,-158.157455,100
Auriculella ambusta,114260,2,,2,0,1,Oahu,Waianae Mts.; Manuwai Gulch; Loc. 5 = W220-5,21.52438,-158.126636,200
Auriculella ambusta,128563,1,1,,1,0,Oahu,Waianae Mountains; Mokuleia; Valley 4; Loc. W240-3 = Loc. #3,21.524443,-158.122933,86
Auriculella ambusta,133557,48,13,35,0.270833333,0.729166667,Oahu,"Waianae Mountains; Puulu Gulch, Kamananui Valley No. 1, on contour trail, just west of Waikaka {Delta?} Station. East slope",21.524487,-158.118826,4292
Auriculella ambusta,17360,1,,1,0,1,Oahu,"Waianae Mts.; Mokuleia, back of; small vals. below 17451-63 = Loc. 6",21.5245278,-158.1571833,
Auriculella ambusta,124117,6,1,5,0.166666667,0.833333333,Oahu,Waianae Mountains; Makaleha; Valley IV; Makua; Loc. W170 D-4,21.524551,-158.179433,5300
Auriculella ambusta,"126298, 126299",50,23,27,0.46,0.54,Oahu,Waianae Mountains; Makaleha; Valley I>II; Loc. W171 G-1 (See map),21.52472077,-158.15231,100
Auriculella ambusta,185391,11,,11,0,1,Oahu,Waianae Mountains; Makua Valley; inland 3 miles; Loc. 1. SEE MAP,21.524725,-158.189188,1827
Auriculella ambusta,185399,5,,5,0,1,Oahu,Waianae Mountains; Makua Valley; Loc. 2. SEE MAP,21.524725,-158.189188,1827
Auriculella ambusta,133110,181,38,143,0.209944751,0.790055249,Oahu,"Waianae Mountains; Makua; first gulch west of Mokuleia Trail, half way up",21.525138,-158.18153,5070
Auriculella ambusta,133112,3,,3,0,1,Oahu,Waianae Mountains; Makua; ; 2 gulches East of Mokuleia Trail; low down,21.525138,-158.18153,5070
Auriculella ambusta,133465,50,22,28,0.44,0.56,Oahu,Waianae Mountains; Manuwai Kamananui-Manuwai Gulch,21.52515,-158.12645,
Auriculella ambusta,"163815, 163816, 163817",40,0,40,0,1,Oahu,Waianae Mountains; Loc. 4; Makua Trail - Kapuna 1st large lehua forest,21.52519,-158.19484,3941
Auriculella ambusta,109028,2,2,,1,0,Oahu,Waianae Mts.; Makaleha Valley; East fork of East Branch; Loc. 8 = Loc. W170 G-5,21.5254194,-158.1503256,100
Auriculella ambusta,185042,3,1,2,0.333333333,0.666666667,Oahu,Waianae Mountains; Makaleha Valley; East branch; Loc. 4. SEE MAP,21.525614,-158.150078,100
Auriculella ambusta,185402,20,,20,0,1,Oahu,Waianae Mountains; Makua; inland 3 miles Loc. 3. SEE MAP,21.525777,-158.182989,4980
Auriculella ambusta,119920,11,,11,0,1,Oahu,"Waianae Mts.; Kaala, Valley North side of; Manuwai Gulch; Loc. 4 = W220-5a",21.525927,-158.12659,100
Auriculella ambusta,"117366, 117367",2,1,1,0.5,0.5,Oahu,Waianae Mountains; Kamananui Valley 5; Central branch; Loc. 6,21.526244,-158.119856,3148
Auriculella ambusta,"114567, 114568",4,2,2,0.5,0.5,Oahu,Waianae Mountains; Kaawa; Loc. 6; = W 190-6,21.52649059,-158.141752,100
Auriculella ambusta,133305,19,2,17,0.105263158,0.894736842,Oahu,"Waianae Mountains; Makaleha; Valley 3, East Valley, West branch; Loc. = W170E-",21.526499,-158.162671,2269
Auriculella ambusta,133316,71,2,69,0.028169014,0.971830986,Oahu,"Waianae Mountains; Makaleha; Valley 3, West branch, central forkm near top; Loc. = W170E-",21.526499,-158.162671,2269
Auriculella ambusta,128585,7,4,3,0.571428571,0.428571429,Oahu,Waianae Mountains; Mokuleia; Valley 4; Loc. W240-4 = Loc. #4,21.52680292,-158.1180505,100
Auriculella ambusta,133522,6,2,4,0.333333333,0.666666667,Oahu,"Waianae Mountains; Kaimuhole Kamanui Valley No. 4, East slope at F.R. {Forest Reserve? -RKK} line; Loc. = W240-4",21.52680292,-158.1180505,100
Auriculella ambusta,131391,24,,24,0,1,Oahu,Waianae Mountains; Mokuleia; Manuwai-Gulch 5,21.526859,-158.124471,3171
Auriculella ambusta,"185026, 185027, 185028",27,9,18,0.333333333,0.666666667,Oahu,Waianae Mountains; Makaleha Valley; East branch; Loc. 3. SEE MAP,21.52688,-158.151358,100
Auriculella ambusta,108909,5,,5,0,1,Oahu,"Waianae Mts.; Makaleha; East Valley, west fork, at stream; Loc. 9a (See makaleha Map No. 108875)",21.527085,-158.156286,200
Auriculella ambusta,108921,1,1,,1,0,Oahu,Waianae Mts.; Makaleha Central Stream; 1000-1500 feet above F.R. Line; =Loc. 13,21.527313,-158.160973,200
Auriculella ambusta,114037,6,3,3,0.5,0.5,Oahu,Waianae Mts.; Mokuleia; Makaleha; Central Valley from 200 feet below forks up to the forks; Loc. 13 =W170 E-4,21.527395,-158.161187,200
Auriculella ambusta,"119896, 119898",18,10,8,0.555555556,0.444444444,Oahu,"Waianae Mts.; Kaala, North side; Loc. 2, Manuwai Gulch = Loc. W220-4b",21.527667,-158.126487,100
Auriculella ambusta,133284,1,,1,0,1,Oahu,"Waianae Mountains; Makaleha; Valley 4, West branchbelow forks; Loc.22 = W171D-1",21.52768647,-158.1699467,100
Auriculella ambusta,133286,13,1,12,0.076923077,0.923076923,Oahu,"Waianae Mountains; Makaleha; West branch, head of small valleys of 2396' hill on Mokuleia Ridge; Loc.22=W171D-1",21.52768647,-158.1699467,100
Auriculella ambusta,17337,51,10,41,0.196078431,0.803921569,Oahu,Waianae Mts.; lower part of N side ridge of Makua = Loc. 10,21.5277139,-158.1962889,
Auriculella ambusta,"163917, 163918",18,0,18,0,1,Oahu,Waianae Mountains; Kamai to Kapuna Valley; along CCC trail from beginning of Lehua forest to Makua trail,21.528064,-158.195183,3623
Auriculella ambusta,"123536, 123537",7,1,6,0.142857143,0.857142857,Oahu,"Waianae Mountains; Kaeleku; Loc. W160 A-10 = ""Loc. #7. Head of West Mokuleia Stream. At Makaleha-mauka junction""",21.528106,-158.176499,50
Auriculella ambusta,"185009, 185010",3,1,2,0.333333333,0.666666667,Oahu,Waianae Mountains; Makaleha Valley; East branch; Loc. 2. SEE MAP,21.52859,-158.152029,100
Auriculella ambusta,"108997, 108998, 108999, 109000, 109001",26,4,22,0.153846154,0.846153846,Oahu,Waianae Mts.; Makaleha Valley; left fork of the Left Valley or east branch of East Valley; Loc. 6 = W170 G-3,21.528652,-158.150824,100
Auriculella ambusta,123520,12,,12,0,1,Oahu,"Waianae Mountains; Kaeleku; Loc. 160 A-9 = ""Loc. #6. On West side of the junction of Makaleha - central Mokuleia Ridges""",21.5286652,-158.1753963,100
Auriculella ambusta,133214,8,1,7,0.125,0.875,Oahu,"Waianae Mountains; Kapuna Mokuleia Gulch trail, west side on Lehua flats; Loc. = W160-5a",21.528823,-158.177673,2120
Auriculella ambusta,114239,1,,1,0,1,Oahu,Waianae Mts.; Manuwai Gulch; Loc. 3 = W220-3,21.528876,-158.126671,100
Auriculella ambusta,"123506, 123507",2,1,1,0.5,0.5,Oahu,"Waianae Mountains; Kaeleku>Makaleha; Loc. W160 B-7a = ""East Mokuleia Ridge-from saddle above #1 of this date to the crest of this ridge""",21.52936867,-158.1741649,100
Auriculella ambusta,123497,5,,5,0,1,Oahu,"Waianae Mountains; Kaeleku; Loc. W160 B-7 = ""West of Mokuleia Stream, just below the top; Loc. #4""",21.52991812,-158.1741648,100
Auriculella ambusta,123488,5,,5,0,1,Oahu,"Waianae Mountains; Kaeleku; Loc. W160 B-6 = ""Near head of East Mokuleia Stream, small spur ridge opposite gap in ridge mauka of Loc. #1 of this date; Loc. #3""",21.52992095,-158.1747689,100
Auriculella ambusta,17197,364,115,249,0.315934066,0.684065934,Oahu,"Waianae Mts.; Mokuleia, back of; upper part of valley S of Pond's Ridge = Loc. 4",21.5299472,-158.1676306,
Auriculella ambusta,184988,1,,1,0,1,Oahu,"Waianae Mountains; Makaleha Valley; East branch; west side of stream, under talus, about 1/4 mile above Forest Fence; Loc. 1. SEE MAP",21.530007,-158.152997,100
Auriculella ambusta,112636,1,1,,1,0,Oahu,Waianae Mountains; Kamananui; East fork of valley east of Papaia Valley; = Puulu Gulch; Loc. VI; =W270-6,21.530236,-158.109728,3148
Auriculella ambusta,123466,47,18,29,0.382978723,0.617021277,Oahu,"Waianae Mountains; Kaeleku>Makaleha; Loc. W160 B-4 = ""East Mokuleia Ridge, on west slope of high knoll; Loc. #1",21.53034811,-158.1729073,100
Auriculella ambusta,133427,17,10,7,0.588235294,0.411764706,Oahu,"Waianae Mountains; Kaumokunui = Kamananui-Kamikunui, East slope, below forks",21.530396,-158.115993,4078
Auriculella ambusta,"108893, 108894, 108895",21,1,20,0.047619048,0.952380952,Oahu,Waianae Mts.; Mokuleia; head of East branch; Northwest of 2396 Hill (Loc. 3); West slope; = Loc. W 160B-J-7a,21.53054765,-158.1743273,100
Auriculella ambusta,123472,1,,1,0,1,Oahu,"Waianae Mountains; Kaeleku; Loc. W160 B-5 = ""Near head of East Mokuleia Stream - West side of gully on West side of #1; Loc. #2""",21.53054765,-158.1743273,100
Auriculella ambusta,124022,9,2,7,0.222222222,0.777777778,Oahu,"Waianae Mountains; Makaleha>Kaawa = ""Waialua, Oahu, De Ponte Trail from Kaala to Waialua.""",21.530681,-158.144836,5452
Auriculella ambusta,108983,1,,1,0,1,Oahu,Waianae Mts.; Makaleha Valley; left fork of the Left Valley; Loc. 5 = W170 G-2,21.53069625,-158.1515435,100
Auriculella ambusta,123551,2,,2,0,1,Oahu,"Waianae Mountains; East>West Kaeleku; Loc. W161 B-2 = ""Central Mokuleia Ridge - from #8 of this date to next drop; Loc. #9""",21.53070333,-158.1762009,100
Auriculella ambusta,114027,3,2,1,0.666666667,0.333333333,Oahu,Waianae Mts.; Mokuleia; Makaleha; Loc. 12 =W170E-3; half way between the fence and the forks (1st main),21.53129138,-158.1595663,100
Auriculella ambusta,129217,1,,1,0,1,Oahu,Waianae Mountains; Kamokuiki Valley; inland 4-1/2 miles,21.532615,-158.111326,2424
Auriculella ambusta,43727,2,,2,0,1,Oahu,Waianae Mts.; Makaleha Valley,21.533095,-158.154122,3066
Auriculella ambusta,93622,12,3,9,0.25,0.75,Oahu,Makaleha; Makaleha Valley,21.533095,-158.154122,3066
Auriculella ambusta,"53723, 53730",7,2,5,0.285714286,0.714285714,Oahu,"Waianae Mts.; Kaala, slopes; trail W side of W valley of Makaleha",21.53325,-158.1624167,
Auriculella ambusta,37956,18,5,13,0.277777778,0.722222222,Oahu,"Waianae Mts.; Waialua, back of; ridge back of Catholic Church, abt. half way between Kaala & Maili",21.5336,-158.1229833,
Auriculella ambusta,129033,2,,2,0,1,Oahu,"Waianae Mountains; Kaeleku; Loc. 1 = W160 B-2a; on trail where first Kukui were easily reached; down slope, below Kukui grove",21.53378074,-158.1738649,100
Auriculella ambusta,"163882, 163883",12,0,12,0,1,Oahu,"Waianae Mountains; Kapuna Valley; Loc. 8; beyond Makua turnoff, left side of 1st stream",21.533945,-158.184138,11218
Auriculella ambusta,"122980, 122981",9,0,9,0,1,Oahu,Waianae Mountains; Kukuiala>Makua; Loc. W150B-10 = (7),21.53403302,-158.1840985,100
Auriculella ambusta,122992,6,,6,0,1,Oahu,Waianae Mountains; Kukuiala>Kaeleku; Loc. W160-4 = (8),21.53433012,-158.1827503,100
Auriculella ambusta,133212,3,,3,0,1,Oahu,"Waianae Mountains; Pahole>Kapuna=Paa Holi Mokuleia Ridge, at top of range; Loc. = W160-4",21.53433012,-158.1827503,100
Auriculella ambusta,"163842, 163843, 163844, 163845, 163847",68,1,67,0.014705882,0.985294118,Oahu,Waianae Mountains; Kapuna Valley; Loc. 5; about half way from beginning of forest to Makua turnoff,21.534946,-158.182974,2384
Auriculella ambusta,122973,3,,3,0,1,Oahu,Waianae Mountains; Kukuiala>Makua; Loc. W150B-9 = (6),21.535466,-158.1881812,100
Auriculella ambusta,123001,2,1,1,0.5,0.5,Oahu,Waianae Mountains; Kukuiala>Kaeleku; Loc. W160-3 = (9),21.535664,-158.1825254,100
Auriculella ambusta,"122969, 122970",25,1,24,0.04,0.96,Oahu,Waianae Mountains; Kukuiala>Makua; Loc. W150B-8 = (5),21.53582529,-158.1895864,100
Auriculella ambusta,176413,1,,1,0,1,Oahu,Waianae Mountains; Manuwaikaalai Gulch; Loc. 2 = W470-6,21.536513,-158.209464,10189
Auriculella ambusta,133473,2,1,1,0.5,0.5,Oahu,"Waianae Mountains; Alaiheihe = Kamananui, first valley East of Puu Iki Delta station",21.536766,-158.119671,2646
Auriculella ambusta,"133243, 133244, 133245",87,20,67,0.229885057,0.770114943,Oahu,"Waianae Mountains; Mokuleia; head of East branch, Northwest of 2396' hill west slope; Loc. = W160B-5-6 = W160B-5a",21.537106,-158.16884,3255
Auriculella ambusta,122957,26,4,22,0.153846154,0.846153846,Oahu,Waianae Mountains; Kahanahaiki; Loc. W60-5 = (4),21.53783334,-158.1934955,100
Auriculella ambusta,133197,21,,21,0,1,Oahu,Waianae Mountains; Pahole Mokuleia=Paa Holi Gulch; East branch by Neowawraea tree; high up,21.537989,-158.177213,1492
Auriculella ambusta,"163871, 163872, 163873, 163874",18,0,18,0,1,Oahu,Waianae Mountains; Kapuna Valley; Loc. 7; 1/4 mile before Makua Valley turnoff,21.538097,-158.182078,2581
Auriculella ambusta,122931,1,,1,0,1,Oahu,Waianae Mountains; Kahanahaiki; Loc. W60-4 = (3),21.5389936,-158.1926942,100
Auriculella ambusta,183643,1,1,,1,0,Oahu,Waianae Mountains; Pahole Gulch; Loc. #4; inland 3-1/2 miles. SEE MAP,21.539165,-158.187672,150
Auriculella ambusta,122908,34,1,33,0.029411765,0.970588235,Oahu,Waianae Mountains; Kukuiala; Loc. W150B-6 = Loc. #3,21.5397961,-158.1914451,100
Auriculella ambusta,134926,2,1,1,0.5,0.5,Oahu,Waianae Mountains; Keawapilau; Loc. 7=W160BB-7,21.54010481,-158.1738134,100
Auriculella ambusta,122920,2,,2,0,1,Oahu,Waianae Mountains; Kahanahaiki; Loc. W60-3 = (2),21.54096503,-158.1936907,100
Auriculella ambusta,127673,21,4,17,0.19047619,0.80952381,Oahu,Waianae Mountains; Palawai; Loc. 4 = W151 B-4,21.54144383,-158.1925834,100
Auriculella ambusta,133133,5,,5,0,1,Oahu,Waianae Mountains; Kahanahaiki; East fork at top of range near head; Loc. W60-2,21.5415595,-158.1946951,100
Auriculella ambusta,127676,24,2,22,0.083333333,0.916666667,Oahu,Waianae Mountains; Palawai; Loc. 5 = W151 B-5,21.54162154,-158.1934176,100
Auriculella ambusta,127670,39,9,30,0.230769231,0.769230769,Oahu,Waianae Mountains; Palawai; Loc. 3 = W151 B-3,21.54175853,-158.1913088,100
Auriculella ambusta,127665,48,20,28,0.416666667,0.583333333,Oahu,Waianae Mountains; Palawai; Loc. 2 = W151 B-2; See map,21.54202806,-158.1905779,100
Auriculella ambusta,129208,4,3,1,0.75,0.25,Oahu,Waianae Mountains; Kamokuiki Valley; inland 4 miles,21.542142,-158.121606,3114
Auriculella ambusta,133437,24,4,20,0.166666667,0.833333333,Oahu,"Waianae Mountains; Kaumokuiki = Kamokulili, East side, 1500 feet below bananan grove",21.542142,-158.121606,3114
Auriculella ambusta,"122902, 122903",24,0,24,0,1,Oahu,Waianae Mountains; head of Kawaihapae; almost on top of the main Waianae Ridge; Loc. W140A-2,21.54327103,-158.1971247,100
Auriculella ambusta,"183617, 183618, 183619, 183620",9,1,8,0.111111111,0.888888889,Oahu,Waianae Mountains; Pahole Gulch; Loc. #2; inland 3 to 3-1/2 miles. SEE MAP,21.543498,-158.188361,200
Auriculella ambusta,17253,139,3,136,0.021582734,0.978417266,Oahu,Waianae Mts.; Mokuleia; valley W of peak near NE apex of Makua = Loc. 5,21.54496667,-158.1882833,
Auriculella ambusta,97862,1,,1,0,1,Oahu,Kawaihapai; Gulch south of 97849-57; near head,21.545778,-158.200707,1161
Auriculella ambusta,122905,3,,3,0,1,Oahu,Waianae Mountains; Kawaihapae; Loc. W140B-2 = Loc. #2 (with #122882-5),21.546812,-158.197662,1219
Auriculella ambusta,43642,9,4,5,0.444444444,0.555555556,Oahu,"Waianae Mts.; Mokuleia Valley, ridge N of",21.5476778,-158.1622333,
Auriculella ambusta,42078,3,,3,0,1,Oahu,Mokuleia; Makaleha Valley,21.547843,-158.155017,4206
Auriculella ambusta,42084,18,4,14,0.222222222,0.777777778,Oahu,Mokuleia; Makaleha Valley,21.547843,-158.155017,4206
Auriculella ambusta,166212,4,,4,0,1,Oahu,"Waianae Mountains; Pahole Gulch; 10 feet above forest reserve fence; East slope, about 50 feet above gulch bottom, just above cliff; Loc. 1 = W150 B-4",21.547983,-158.187374,100
Auriculella ambusta,103191,1,,1,0,1,Oahu,Waianae Mts.; Mokuleia,21.549632,-158.154889,2980
Auriculella ambusta,133304,2,,2,0,1,Oahu,Waianae Mountains; Makaleha; Central stream 1000-1500 above F.R. {Forest Reserve? -RKK} line,21.551994,-158.153644,3600
Auriculella ambusta,133146,1,,1,0,1,Oahu,Waianae Mountains; Kealiea = Kawaiu; West branch Kealia at forest Res. Line; Loc. = W130-3,21.5528816,-158.2070736,100
Auriculella ambusta,19745,33,8,25,0.242424242,0.757575758,Oahu,"Leilehua & Waialua, division ridge between",21.554025,-158.123427,1413
Auriculella ambusta,133248,12,3,9,0.25,0.75,Oahu,"Waianae Mountains; Kawapilau, Mokuleia; East branch on trail; Loc. = W160B-2",21.55573,-158.171129,3443
Auriculella ambusta,133163,3,,3,0,1,Oahu,Waianae Mountains; Kapuahikahi Mokuleia Paa Holi Pocket East gulch,21.555907,-158.185472,2631
Auriculella ambusta,129519,2,,2,0,1,Oahu,Waianae Mountains; Kaeleku>Kukuiala; Kaeleku side above Loc. 1 to top of ridge; Loc. 2,21.555965,-158.187308,3037
Auriculella ambusta,"128664, 128665",20,2,18,0.1,0.9,Oahu,Waianae Mountains; Kukuiala; Loc. W150A-2; Valley II = Loc. #2,21.557641,-158.190141,2070
Auriculella ambusta,122910,8,,8,0,1,Oahu,Waianae Mountains; Kukuiala>Kaeleku; Loc. W150-10-W160-3-4 = Loc. #4,21.55828,-158.187051,2346
Auriculella ambusta,128656,6,,6,0,1,Oahu,Waianae Mountains; Kukuiala; Loc. W150A-1 = Loc. #3,21.56295,-158.185549,2823
Auriculella ambusta,129531,5,,5,0,1,Oahu,Waianae Mountains; Kukuiala; main right fork; Loc. 7,21.56295,-158.185549,2823
Auriculella ambusta,129527,3,,3,0,1,Oahu,Waianae Mountains; Kukuiala; main right fork; Loc. 6,21.56598333,-158.1844333,
